subject_ids,num_class,num_votes,agg_num_species,diff_species,choice,votes.x,propvote.x,propclass.x,med_count.x,min_count.x,max_count.x,behavior_CLIMBING,behavior_DIGGING,behavior_FLYING,behavior_FORAGINGEATING,behavior_INTERACTING,behavior_OTHER,behavior_SITTINGSTANDINGLYING,behavior_WALKINGRUNNING,classification_id,user_name,workflow_version,task_index,task,task_label,value,total_submissions,submission_index,choice.y,choice.1,Number,SnowDepth,Young,Antlers,Precipitation,behavior_CLIMBING.y,behavior_DIGGING.y,behavior_FLYING.y,behavior_FORAGINGEATING.y,behavior_INTERACTING.y,behavior_OTHER.y,behavior_SITTINGSTANDINGLYING.y,behavior_WALKINGRUNNING.y,subject_ids.1,ForestType,ForestName,Image1,Image2,Image3,Camera,SDCard,PhotoBatch,Class_Round,num_class.y,num_species,check_num_spp,num_votes.y,diff_species.y,agg_num_species.y
31428969,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0.8,0.2,0,0,1,155210274,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,1,0,0,0,1,31428969,Pine ,DEG,29_19_DEG_0118.JPG,29_19_DEG_0119.JPG,29_19_DEG_0120.JPG,29,19,1,1,5,1,1,5,1,1
31428970,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.5,0,0,0.75,0.25,156653365,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428970,Pine ,DEG,29_19_DEG_0121.JPG,29_19_DEG_0122.JPG,NA,29,19,1,1,4,1,1,4,1,1
31428971,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.5,0,0,0.5,0.25,153840848,NatureUpNorth,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,1,0,31428971,Pine ,DEG,29_19_DEG_0127.JPG,29_19_DEG_0128.JPG,29_19_DEG_0129.JPG,29,19,1,1,4,1,1,4,1,1
31428972,7,7,1,2,DEERWHITETAILED,6,0.857142857,0.857142857,1,1,1,0,0,0,0.666666667,0,0,0.333333333,0.166666667,155880858,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,1,0,0,1,0,31428972,Pine ,DEG,29_19_DEG_0130.JPG,29_19_DEG_0131.JPG,29_19_DEG_0132.JPG,29,19,1,1,7,1,1,7,2,1
31428973,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.25,0,0,0.75,0.25,155953292,anvon15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,1,0,0,1,0,31428973,Pine ,DEG,29_19_DEG_0133.JPG,29_19_DEG_0134.JPG,29_19_DEG_0135.JPG,29,19,1,1,4,1,1,4,1,1
31428974,3,3,1,2,NOTHINGHERE,2,0.666666667,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156320876,anvon15,123.17,1,T0,NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428974,Pine ,DEG,29_19_DEG_0136.JPG,29_19_DEG_0137.JPG,29_19_DEG_0138.JPG,29,19,1,1,3,1,1,3,2,1
31428975,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.25,0,0,0,1,155972853,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428975,Pine ,DEG,29_19_DEG_0139.JPG,29_19_DEG_0140.JPG,29_19_DEG_0141.JPG,29,19,1,1,4,1,1,4,1,1
31428976,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,2,0,0,0,0.4,0,0,0,0.8,155211111,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428976,Pine ,DEG,29_19_DEG_0142.JPG,29_19_DEG_0143.JPG,29_19_DEG_0144.JPG,29,19,1,1,5,1,1,5,1,1
31428977,4,4,1,1,DEERWHITETAILED,4,1,1,3,1,4,0,0,0,0.5,0,0,0.25,1,154695811,not-logged-in-42881cd7c1c2c2f4d1fc,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""35"", SNOWDEPTH = ""010CM"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,35,010CM,NA,NO,NO,0,0,0,0,0,0,0,1,31428977,Pine ,DEG,29_19_DEG_0145.JPG,29_19_DEG_0146.JPG,29_19_DEG_0147.JPG,29,19,1,1,4,1,1,4,1,1
31428978,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156695246,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428978,Pine ,DEG,29_19_DEG_0148.JPG,29_19_DEG_0149.JPG,29_19_DEG_0150.JPG,29,19,1,1,3,1,1,3,1,1
31428979,7,7,1,1,DEERWHITETAILED,7,1,1,NA,NA,NA,0,0,0,0.714285714,0,0,0,0.714285714,154692488,Hartk,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,YES,NO,NO,0,0,0,1,0,0,0,1,31428979,Pine ,DEG,29_19_DEG_0151.JPG,29_19_DEG_0152.JPG,29_19_DEG_0153.JPG,29,19,1,1,7,1,1,7,1,1
31428980,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.666666667,0.166666667,0,0.333333333,0.166666667,154693401,MWillis875,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,1,0,0,0,0,31428980,Pine ,DEG,29_19_DEG_0160.JPG,29_19_DEG_0161.JPG,29_19_DEG_0162.JPG,29,19,1,1,6,1,1,6,1,1
31428981,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,1,0.333333333,0,0,0,156235574,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,1,0,0,0,0,31428981,Pine ,DEG,29_19_DEG_0163.JPG,29_19_DEG_0164.JPG,29_19_DEG_0165.JPG,29,19,1,1,3,1,1,3,1,1
31428982,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.166666667,0,0,0,1,155880635,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428982,Pine ,DEG,29_19_DEG_0166.JPG,29_19_DEG_0167.JPG,29_19_DEG_0168.JPG,29,19,1,1,6,1,1,6,1,1
31428983,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.666666667,0.333333333,0.333333333,1,0,156174211,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,YES,0,0,0,0,0,0,1,0,31428983,Pine ,DEG,29_19_DEG_0169.JPG,29_19_DEG_0170.JPG,29_19_DEG_0171.JPG,29,19,1,1,3,1,1,3,1,1
31428984,1,1,1,1,DEERWHITETAILED,1,1,1,1,1,1,0,0,0,0,0,0,1,0,156716468,kdmccr18,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,1,0,31428984,Pine ,DEG,29_19_DEG_0172.JPG,29_19_DEG_0173.JPG,29_19_DEG_0174.JPG,29,19,1,1,1,1,1,1,1,1
31428985,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0.2,0,0,0.4,0.4,155897997,not-logged-in-6f81ae374d09283ea787,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428985,Pine ,DEG,29_19_DEG_0175.JPG,29_19_DEG_0176.JPG,29_19_DEG_0177.JPG,29,19,1,1,5,1,1,5,1,1
31428986,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.666666667,0.333333333,0,0,1,156428544,brigidbarstow,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428986,Pine ,DEG,29_19_DEG_0178.JPG,29_19_DEG_0179.JPG,29_19_DEG_0180.JPG,29,19,1,1,3,1,1,3,1,1
31428987,8,8,1,1,DEERWHITETAILED,8,1,1,1,1,1,0,0,0,0.375,0,0,0,1,155768196,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428987,Pine ,DEG,29_19_DEG_0181.JPG,29_19_DEG_0182.JPG,29_19_DEG_0183.JPG,29,19,1,1,8,1,1,8,1,1
31428988,4,4,1,3,SOMETHINGHERE,2,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153838529,barthelmess,123.17,1,T0,NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428988,Pine ,DEG,29_19_DEG_0184.JPG,29_19_DEG_0185.JPG,29_19_DEG_0186.JPG,29,19,1,1,4,1,1,4,3,1
31428989,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.75,0,0,0.5,0.5,154695331,abuckley2681,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428989,Pine ,DEG,29_19_DEG_0187.JPG,29_19_DEG_0188.JPG,29_19_DEG_0189.JPG,29,19,1,1,4,1,1,4,1,1
31428990,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.333333333,0,0,0,0.666666667,155864801,Donovan.Spaulding,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NA,0,0,0,0,0,0,0,1,31428990,Pine ,DEG,29_19_DEG_0190.JPG,29_19_DEG_0191.JPG,NA,29,19,1,1,3,1,1,3,1,1
31428991,2,3,2,2,DEERWHITETAILED,2,0.666666667,1,1,1,1,0,0,0,0,0,0,0,1,156708714,seauch15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428991,Pine ,DEG,29_19_DEG_0193.JPG,29_19_DEG_0194.JPG,29_19_DEG_0195.JPG,29,19,1,1,2,1,1,3,2,2
31428992,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.25,0,0,0,0.75,155209721,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428992,Pine ,DEG,29_19_DEG_0196.JPG,29_19_DEG_0197.JPG,29_19_DEG_0198.JPG,29,19,1,1,4,1,1,4,1,1
31428993,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0,0,0,0,1,154694214,MWillis875,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428993,Pine ,DEG,29_19_DEG_0199.JPG,29_19_DEG_0200.JPG,29_19_DEG_0201.JPG,29,19,1,1,5,1,1,5,1,1
31428994,5,5,1,3,DEERWHITETAILED,2,0.4,0.4,1,1,1,0,0,0,0,0,0,0,1,155213448,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NA,NA,NO,0,0,0,0,0,0,0,1,31428994,Pine ,DEG,29_19_DEG_0202.JPG,29_19_DEG_0203.JPG,29_19_DEG_0204.JPG,29,19,1,1,5,1,1,5,3,1
31428995,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,156703195,seauch15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428995,Pine ,DEG,29_19_DEG_0205.JPG,29_19_DEG_0206.JPG,29_19_DEG_0207.JPG,29,19,1,1,2,1,1,2,1,1
31428996,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.75,0,0,0.25,0.75,155883369,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,1,0,0,1,0,31428996,Pine ,DEG,29_19_DEG_0208.JPG,29_19_DEG_0209.JPG,29_19_DEG_0210.JPG,29,19,1,1,4,1,1,4,1,1
31428997,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0,0,0,0.75,0.25,155210207,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,1,0,31428997,Pine ,DEG,29_19_DEG_0211.JPG,29_19_DEG_0212.JPG,29_19_DEG_0213.JPG,29,19,1,1,4,1,1,4,1,1
31428998,3,3,1,1,DEERWHITETAILED,3,1,1,2,2,2,0,0,0,0.333333333,0,0,0.333333333,1,156436370,brigidbarstow,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""YES"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,2,010CM,YES,NO,NO,0,0,0,0,0,0,0,1,31428998,Pine ,DEG,29_19_DEG_0214.JPG,29_19_DEG_0215.JPG,29_19_DEG_0216.JPG,29,19,1,1,3,1,1,3,1,1
31428999,11,11,1,5,PORCUPINE,5,0.454545455,0.454545455,1,1,1,0,0,0,0,0,0,0,1,153926201,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,PORCUPINE,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428999,Pine ,DEG,29_19_DEG_0217.JPG,29_19_DEG_0218.JPG,29_19_DEG_0219.JPG,29,19,1,1,11,1,1,11,5,1
31429000,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.75,0,0,0,0.75,154688766,abuckley2681,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,YES,0,0,0,1,0,0,0,0,31429000,Pine ,DEG,29_19_DEG_0220.JPG,29_19_DEG_0221.JPG,29_19_DEG_0222.JPG,29,19,1,1,4,1,1,4,1,1
31429001,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,154311095,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31429001,Pine ,DEG,29_19_DEG_0223.JPG,29_19_DEG_0224.JPG,29_19_DEG_0225.JPG,29,19,1,1,2,1,1,2,1,1
31429002,1,1,1,1,DEERWHITETAILED,1,1,1,1,1,1,0,0,0,1,0,0,0,1,156858231,emmaoldow,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NA,NO,0,0,0,1,0,0,0,1,31429002,Pine ,DEG,29_19_DEG_0226.JPG,29_19_DEG_0227.JPG,29_19_DEG_0228.JPG,29,19,1,1,1,1,1,1,1,1
31429003,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.5,0,0,0.666666667,0.166666667,153728958,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,1,0,31429003,Pine ,DEG,29_19_DEG_0229.JPG,29_19_DEG_0230.JPG,29_19_DEG_0231.JPG,29,19,1,1,6,1,1,6,1,1
31429004,5,5,1,1,DEERWHITETAILED,5,1,1,NA,NA,NA,0,0,0,0.5,0,0,0,1,153663590,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31429004,Pine ,DEG,29_19_DEG_0232.JPG,29_19_DEG_0233.JPG,29_19_DEG_0234.JPG,29,19,1,1,5,1,1,5,1,1
31429005,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0,0,0,0,1,155908437,Donovan.Spaulding,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31429005,Pine ,DEG,29_19_DEG_0235.JPG,29_19_DEG_0236.JPG,29_19_DEG_0237.JPG,29,19,1,1,3,1,1,3,1,1
31429006,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.333333333,0,0,0,0.833333333,154695964,MWillis875,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31429006,Pine ,DEG,29_19_DEG_0238.JPG,29_19_DEG_0239.JPG,29_19_DEG_0240.JPG,29,19,1,1,6,1,1,6,1,1
